YEAR	SITE	SITE_YR	PLOT_GL	Block	PLOT	GENO	ECOTYPE	TIME_SET	ADJ_FULL_JD	BIOMASS_AVG_Mg_ha	DLY7_PRCP_Totals	DLY7_TMAX_Avg	DLY7_TMIN_Avg	DLY7_Pen_PET	DLY14_PRCP_Totals	DLY14_TMAX_Avg	DLY14_TMIN_Avg	DLY14_Pen_PET	DLY30_PRCP_Totals	DLY30_TMAX_Avg	DLY30_TMIN_Avg	DLY30_Pen_PET	DLY60_PRCP_Totals	DLY60_TMAX_Avg	DLY60_TMIN_Avg	DLY60_Pen_PET	DLY90_PRCP_Totals	DLY90_TMAX_Avg	DLY90_TMIN_Avg	DLY90_Pen_PET	DLY120_PRCP_Totals	DLY120_TMAX_Avg	DLY120_TMIN_Avg	DLY120_Pen_PET	DLY150_PRCP_Totals	DLY150_TMAX_Avg	DLY150_TMIN_Avg	DLY150_Pen_PET	DLY180_PRCP_Totals	DLY180_TMAX_Avg	DLY180_TMIN_Avg	DLY180_Pen_PET	DLY210_PRCP_Totals	DLY210_TMAX_Avg	DLY210_TMIN_Avg	DLY210_Pen_PET	DLY240_PRCP_Totals	DLY240_TMAX_Avg	DLY240_TMIN_Avg	DLY240_Pen_PET	DLY270_PRCP_Totals	DLY270_TMAX_Avg	DLY270_TMIN_Avg	DLY270_Pen_PET	DLY365_PRCP_Totals	DLY365_TMAX_Avg	DLY365_TMIN_Avg	DLY365_Pen_PET
Y2018	MO	MO_18	MO.2F	MO.2	2F	Alamo	Lowlands	Harvest	MO118333	6.938125	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.3A	MO.3	3A	Kanlow	Lowlands	Harvest	MO118333	11.22875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.3B	MO.3	3B	Liberty	Hybrids	Harvest	MO118333	10.61125	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.3C	MO.3	3C	CIR	Uplands	Harvest	MO118333	10.63	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.3D	MO.3	3D	Alamo	Lowlands	Harvest	MO118333	6.541875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.3E	MO.3	3E	Carthage	Hybrids	Harvest	MO118333	11.0725	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.3F	MO.3	3F	Blackwell	Uplands	Harvest	MO118333	9.975625	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.4A	MO.4	4A	Blackwell	Uplands	Harvest	MO118333	9.5875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.4B	MO.4	4B	Alamo	Lowlands	Harvest	MO118333	6.905625	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.4C	MO.4	4C	Kanlow	Lowlands	Harvest	MO118333	10.841875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.4D	MO.4	4D	Carthage	Hybrids	Harvest	MO118333	14.6375	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.4E	MO.4	4E	Liberty	Hybrids	Harvest	MO118333	12.66875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.4F	MO.4	4F	CIR	Uplands	Harvest	MO118333	10.65	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.5A	MO.5	5A	Liberty	Hybrids	Harvest	MO118333	11.36875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.5B	MO.5	5B	Blackwell	Uplands	Harvest	MO118333	9.07375	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.5C	MO.5	5C	Alamo	Lowlands	Harvest	MO118333	4.83375	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.5D	MO.5	5D	Kanlow	Lowlands	Harvest	MO118333	13.57875	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.5E	MO.5	5E	CIR	Uplands	Harvest	MO118333	8.835625	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	MO	MO_18	MO.5F	MO.5	5F	Carthage	Hybrids	Harvest	MO118333	10.20375	26.92	4.971428571	-4.385714286	39.17175878	26.92	6.914285714	-2.65	52.53773087	66.28	6.56	-2.243333333	47.9480757	207.76	12.70666667	2.311666667	74.78379248	229.35	17.48333333	6.573333333	96.05830277	322.06	20.66166667	9.589166667	117.4888079	385.57	22.538	11.346	131.4293625	497.83	23.86166667	12.62333333	139.1979807	558.28	24.51	13.15238095	142.6654324	576.31	23.56291667	12.0175	141.3821475	657.59	21.95444444	10.66814815	133.3734631	774.16	17.63643836	6.365205479	117.6007043
Y2018	TX	TX_18	TX.1A	TX.1	1A	Kanlow	Lowlands	Harvest	TX118340	8.278494769	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.1B	TX.1	1B	CIR	Uplands	Harvest	TX118340	3.418615204	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.1C	TX.1	1C	Liberty	Hybrids	Harvest	TX118340	5.902797148	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.1D	TX.1	1D	Carthage	Hybrids	Harvest	TX118340	5.098954698	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.1E	TX.1	1E	Alamo	Lowlands	Harvest	TX118340	8.782265634	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.1F	TX.1	1F	Blackwell	Uplands	Harvest	TX118340	4.806982425	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.2A	TX.2	2A	Blackwell	Uplands	Harvest	TX118340	5.388177463	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.2B	TX.2	2B	Carthage	Hybrids	Harvest	TX118340	4.640781093	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.2C	TX.2	2C	Kanlow	Lowlands	Harvest	TX118340	8.348855323	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.2D	TX.2	2D	Alamo	Lowlands	Harvest	TX118340	9.679937299	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.2E	TX.2	2E	Liberty	Hybrids	Harvest	TX118340	7.180921051	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.2F	TX.2	2F	CIR	Uplands	Harvest	TX118340	3.443509337	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.3A	TX.3	3A	Carthage	Hybrids	Harvest	TX118340	5.32250706	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.3B	TX.3	3B	Liberty	Hybrids	Harvest	TX118340	6.281116955	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.3C	TX.3	3C	Blackwell	Uplands	Harvest	TX118340	4.197689959	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.3D	TX.3	3D	Kanlow	Lowlands	Harvest	TX118340	8.378795437	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.3E	TX.3	3E	CIR	Uplands	Harvest	TX118340	3.780288253	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.3F	TX.3	3F	Alamo	Lowlands	Harvest	TX118340	11.55722636	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
Y2018	TX	TX_18	TX.4A	TX.4	4A	Alamo	Lowlands	Harvest	TX118340	12.22091353	11.45	17.42	7.805857143	82.20067084	11.45	19.18357143	6.948714286	106.4828719	46.2	17.02193333	5.725433333	91.01513393	301.95	20.11246667	9.268116667	91.84458371	406.9	23.40364444	13.27007778	101.5052664	499.3	26.5904	15.816975	131.6333941	508.9	28.73272	17.28224667	157.9251706	574.05	29.79387778	18.28687222	172.9029832	586.85	30.31146667	18.71103333	178.7632378	639.4	29.81424167	18.05631667	180.0423057	765.6	29.10728889	17.33302222	176.4372657	891.55	25.6653589	13.95496438	156.8987744
