Plot,Transect,Sampling Date,SPP6,Number,MeanWeight,TotWeight
PFCA 1,2,2019-09-19,PENDIG,29,0.26892472222222236,7.798816944444448
PFCA 1,2,2019-09-19,DIGISC,2,0.7629692333333333,1.5259384666666667
PFCA 1,2,2019-09-19,ERISPP,5,0.03275,0.16375
PFCA 1,2,2019-09-19,KUMSPP,1,1.6195276362083333,1.6195276362083333
PFCA 2,5,2019-09-19,KUMSPP,1,1.6195276362083333,1.6195276362083333
PFCA 2,5,2019-09-19,BIDARI,1,2.101,2.101
PFCA 2,5,2019-09-19,PENDIG,2,0.26892472222222236,0.5378494444444447
PFCA 2,5,2019-09-19,DESSPP,1,4.89925,4.89925
PFCA 2,5,2019-09-19,PYCTEN,1,0.07830793650793652,0.07830793650793652
PFCA 2,5,2019-09-19,VEROSP,1,0.102,0.102
PFCA 2,5,2019-09-19,KOEMAC,6,0.23667,1.42002
PFCA 2,5,2019-09-19,DIGISC,14,0.7629692333333333,10.681569266666667
PFCA 2,5,2019-09-19,SORNUT,7,1.9083801666666669,13.358661166666668
PFCA 2,5,2019-09-19,CORLAN,13,1.3795757576666672,17.934484849666674
PFCA 2,5,2019-09-19,PYCTEN,1,0.07830793650793652,0.07830793650793652
PFCA 2,5,2019-09-19,SETSPP,6,1.3855,8.312999999999999
PFCA 2,5,2019-09-19,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 2,4,2019-09-19,MONFIS,3,0.3551962352499999,1.0655887057499998
PFCA 2,4,2019-09-19,PENDIG,4,0.26892472222222236,1.0756988888888894
PFCA 2,4,2019-09-19,RATPIN,4,0.8603238096666666,3.441295238666666
PFCA 2,4,2019-09-19,KOEMAC,1,0.23667,0.23667
PFCA 2,4,2019-09-19,PYCTEN,3,0.07830793650793652,0.23492380952380956
PFCA 2,4,2019-09-19,SETSPP,7,1.3855,9.6985
PFCA 2,4,2019-09-19,SPHOBT,2,0.3955190476190476,0.7910380952380952
PFCA 2,4,2019-09-19,ERASPE,13,0.07540000000000001,0.9802000000000001
PFCA 2,4,2019-09-19,MELSPP,5,2.322282,11.61141
PFCA 2,4,2019-09-19,SCHSCO,8,1.2507505000476191,10.006004000380953
PFCA 2,4,2019-09-19,SORNUT,22,1.9083801666666669,41.984363666666674
PFCA 2,4,2019-09-19,DIGISC,17,0.7629692333333333,12.970476966666666
PFCA 2,7,2019-09-19,SPHOBT,4,0.3955190476190476,1.5820761904761904
PFCA 2,9,2019-09-19,MEDLUP,14,1.523170634920635,21.32438888888889
PFCA 2,9,2019-09-19,ERISPP,2,0.03275,0.0655
PFCA 2,9,2019-09-19,PYCTEN,3,0.07830793650793652,0.23492380952380956
PFCA 2,9,2019-09-19,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 2,9,2019-09-19,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,9,2019-09-19,MELSPP,11,2.322282,25.545102
PFCA 2,9,2019-09-19,SETSPP,5,1.3855,6.9275
PFCA 2,9,2019-09-19,PENDIG,3,0.26892472222222236,0.806774166666667
PFCA 2,9,2019-09-19,FESPAR,2,1.0607,2.1214
PFCA 2,9,2019-09-19,DIGISC,17,0.7629692333333333,12.970476966666666
PFCA 2,9,2019-09-19,POAPRA,28,0.2459279172857143,6.885981684000001
PFCA 2,10,2019-09-19,CYPECH,4,0.379847619047619,1.519390476190476
PFCA 2,10,2019-09-19,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,10,2019-09-19,SETSPP,2,1.3855,2.771
PFCA 2,10,2019-09-19,SCHSCO,1,1.2507505000476191,1.2507505000476191
PFCA 2,10,2019-09-19,RATPIN,4,0.8603238096666666,3.441295238666666
PFCA 2,10,2019-09-19,SPHOBT,1,0.3955190476190476,0.3955190476190476
PFCA 2,10,2019-09-19,DIGISC,92,0.7629692333333333,70.19316946666666
PFCA 2,10,2019-09-19,SORNUT,4,1.9083801666666669,7.6335206666666675
PFCA 2,10,2019-09-19,BARVUL,1,0.6333466666666666,0.6333466666666666
PFCA 2,10,2019-09-19,PENDIG,3,0.26892472222222236,0.806774166666667
PFCA 2,6,2019-09-19,MELSPP,39,2.322282,90.568998
PFCA 2,6,2019-09-19,RATPIN,2,0.8603238096666666,1.720647619333333
PFCA 2,6,2019-09-19,SETSPP,3,1.3855,4.156499999999999
PFCA 2,6,2019-09-19,BIDARI,1,2.101,2.101
PFCA 2,6,2019-09-19,PYCTEN,198,0.07830793650793652,15.504971428571432
PFCA 2,6,2019-09-19,FESPAR,4,1.0607,4.2428
PFCA 2,6,2019-09-19,ERISPP,5,0.03275,0.16375
PFCA 2,2,2019-09-19,SETSPP,14,1.3855,19.397
PFCA 2,2,2019-09-19,CHAFAS,1,7.381539394,7.381539394
PFCA 2,2,2019-09-19,MELSPP,60,2.322282,139.33692
PFCA 2,2,2019-09-19,PYCTEN,7,0.07830793650793652,0.5481555555555556
PFCA 2,2,2019-09-19,RATPIN,4,0.8603238096666666,3.441295238666666
PFCA 2,2,2019-09-19,SCHSCO,1,1.2507505000476191,1.2507505000476191
PFCA 2,2,2019-09-19,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,2,2019-09-19,SORNUT,1,1.9083801666666669,1.9083801666666669
PFCA 2,2,2019-09-19,MEDLUP,10,1.523170634920635,15.231706349206352
PFCA 2,2,2019-09-19,PENDIG,6,0.26892472222222236,1.613548333333334
PFCA 2,2,2019-09-19,CORLAN,2,1.3795757576666672,2.7591515153333344
PFCA 2,3,2019-09-19,PENDIG,12,0.26892472222222236,3.227096666666668
PFCA 2,3,2019-09-19,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 2,3,2019-09-19,SORNUT,1,1.9083801666666669,1.9083801666666669
PFCA 2,3,2019-09-19,CERSPP,1,0.1108952380952381,0.1108952380952381
PFCA 2,3,2019-09-19,RUDHIR,8,0.4013691482916667,3.2109531863333336
PFCA 2,3,2019-09-19,SETSPP,10,1.3855,13.855
PFCA 2,3,2019-09-19,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 2,3,2019-09-19,VEROSP,2,0.102,0.204
PFCA 2,3,2019-09-19,FESPAR,4,1.0607,4.2428
PFCA 2,3,2019-09-19,RATPIN,12,0.8603238096666666,10.323885716
PFCA 2,3,2019-09-19,DIGISC,15,0.7629692333333333,11.4445385
PFCA 2,3,2019-09-19,ANAMIN,9,0.030752380952380948,0.27677142857142856
PFCA 2,3,2019-09-19,MONFIS,15,0.3551962352499999,5.327943528749998
PFCA 2,8,2019-09-19,ANDGER,2,2.256351194444445,4.51270238888889
PFCA 2,8,2019-09-19,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 2,8,2019-09-19,MELSPP,3,2.322282,6.966846
PFCA 2,8,2019-09-19,PYCTEN,2,0.07830793650793652,0.15661587301587304
PFCA 2,8,2019-09-19,BARVUL,1,0.6333466666666666,0.6333466666666666
PFCA 2,8,2019-09-19,SETSPP,1,1.3855,1.3855
PFCA 2,8,2019-09-19,MONFIS,5,0.3551962352499999,1.7759811762499993
PFCA 2,1,2019-09-19,FESPAR,1,1.0607,1.0607
PFCA 2,1,2019-09-19,DESSPP,1,4.89925,4.89925
PFCA 2,1,2019-09-19,SORNUT,4,1.9083801666666669,7.6335206666666675
PFCA 2,1,2019-09-19,PENDIG,6,0.26892472222222236,1.613548333333334
PFCA 2,1,2019-09-19,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,1,2019-09-19,MELSPP,1,2.322282,2.322282
PFCA 2,1,2019-09-19,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 2,1,2019-09-19,SCHSCO,4,1.2507505000476191,5.0030020001904765
PFCA 2,1,2019-09-19,CYPACU,1,0.06564,0.06564
PFCA 2,1,2019-09-19,SETSPP,12,1.3855,16.625999999999998
PFCA 2,1,2019-09-19,MONFIS,9,0.3551962352499999,3.196766117249999
PFCA 2,1,2019-09-19,DIGISC,55,0.7629692333333333,41.96330783333333
PFCA 3,3,2019-09-19,CHAFAS,7,7.381539394,51.670775758
PFCA 3,3,2019-09-19,DESSPP,1,4.89925,4.89925
PFCA 3,3,2019-09-19,MELSPP,5,2.322282,11.61141
PFCA 3,3,2019-09-19,PYCTEN,10,0.07830793650793652,0.7830793650793653
PFCA 3,3,2019-09-19,CYPACU,2,0.06564,0.13128
PFCA 3,5,2019-09-19,MELSPP,3,2.322282,6.966846
PFCA 3,6,2019-09-19,AMOCAN,1,2.469646333333333,2.469646333333333
PFCA 3,6,2019-09-19,DESSPP,1,4.89925,4.89925
PFCA 3,6,2019-09-19,ANDGER,1,2.256351194444445,2.256351194444445
PFCA 3,7,2019-09-19,CARFES,11,0.8268,9.0948
PFCA 3,7,2019-09-19,ERISPP,1,0.03275,0.03275
PFCA 3,10,2019-09-19,ERYYUC,3,3.903582083333333,11.710746249999998
PFCA 3,10,2019-09-19,PENDIG,1,0.26892472222222236,0.26892472222222236
PFCA 3,10,2019-09-19,ERISPP,2,0.03275,0.0655
PFCA 3,1,2019-09-19,STRLEI,2,12.690452,25.380904
PFCA 3,1,2019-09-19,SORNUT,2,1.9083801666666669,3.8167603333333338
PFCA 3,1,2019-09-19,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 3,1,2019-09-19,MELSPP,2,2.322282,4.644564
PFCA 3,1,2019-09-19,MEDLUP,4,1.523170634920635,6.09268253968254
PFCA 3,2,2019-09-19,CYPACU,2,0.06564,0.13128
PFCA 3,2,2019-09-19,MEDLUP,2,1.523170634920635,3.04634126984127
PFCA 3,2,2019-09-19,DESSPP,2,4.89925,9.7985
PFCA 3,2,2019-09-19,ERYYUC,3,3.903582083333333,11.710746249999998
PFCA 3,2,2019-09-19,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 3,2,2019-09-19,SORNUT,2,1.9083801666666669,3.8167603333333338
PFCA 3,4,2019-09-19,MELSPP,7,2.322282,16.255974
PFCA 3,4,2019-09-19,ERISPP,1,0.03275,0.03275
PFCA 3,4,2019-09-19,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 3,4,2019-09-19,CHAFAS,5,7.381539394,36.907696969999996
PFCA 3,8,2019-09-19,SORNUT,2,1.9083801666666669,3.8167603333333338
PFCA 3,8,2019-09-19,MELSPP,2,2.322282,4.644564
PFCA 3,8,2019-09-19,MEDLUP,3,1.523170634920635,4.569511904761905
PFCA 3,8,2019-09-19,OENFIL,1,8.946900000000001,8.946900000000001
PFCA 3,8,2019-09-19,MYOVER,1,0.3651714285714286,0.3651714285714286
PFCA 3,8,2019-09-19,SCHSCO,1,1.2507505000476191,1.2507505000476191
PFCA 3,8,2019-09-19,ERISPP,1,0.03275,0.03275
PFCA 3,8,2019-09-19,CARFES,1,0.8268,0.8268
PFCA 3,8,2019-09-19,CARBUS,1,2.4875442857142858,2.4875442857142858
PFCA 3,9,2019-09-19,DESSPP,1,4.89925,4.89925
PFCA 3,9,2019-09-19,CHAFAS,1,7.381539394,7.381539394
PFCA 3,9,2019-09-19,OENFIL,5,8.946900000000001,44.734500000000004
PFCA 3,9,2019-09-19,MELSPP,9,2.322282,20.900538
PFCA 3,9,2019-09-19,SORNUT,6,1.9083801666666669,11.450281
TP,2,2019-09-19,DESSPP,2,4.89925,9.7985
TP,2,2019-09-19,PYCTEN,71,0.07830793650793652,5.559863492063493
TP,2,2019-09-19,CHAFAS,3,7.381539394,22.144618182
TP,2,2019-09-19,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,2,2019-09-19,DIGISC,2,0.7629692333333333,1.5259384666666667
TP,3,2019-09-19,DESSPP,4,4.89925,19.597
TP,3,2019-09-19,PYCTEN,54,0.07830793650793652,4.2286285714285725
TP,3,2019-09-19,EUPCOR,6,3.817827777777776,22.906966666666655
TP,3,2019-09-19,FESPAR,2,1.0607,2.1214
TP,3,2019-09-19,HELMOL,3,4.022819047666667,12.068457143000002
TP,3,2019-09-19,BARVUL,3,0.6333466666666666,1.9000399999999997
TP,1,2019-09-19,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,1,2019-09-19,POAPRA,1,0.2459279172857143,0.2459279172857143
TP,1,2019-09-19,ACAVIR,1,0.6113333333333333,0.6113333333333333
TP,1,2019-09-19,PYCTEN,38,0.07830793650793652,2.9757015873015877
TP,1,2019-09-19,GALOBT,4,2.54,10.16
TP,1,2019-09-19,FESPAR,1,1.0607,1.0607
TP,1,2019-09-19,DESSPP,8,4.89925,39.194
TP,1,2019-09-19,AMBART,1,3.30768,3.30768
TP,4,2019-09-19,DESSPP,3,4.89925,14.697750000000001
TP,4,2019-09-19,DICLAN,7,0.2403836666666667,1.6826856666666667
TP,4,2019-09-19,HELMOL,1,4.022819047666667,4.022819047666667
TP,4,2019-09-19,SORNUT,1,1.9083801666666669,1.9083801666666669
TP,4,2019-09-19,ERISPP,1,0.03275,0.03275
TP,9,2019-09-19,CHAFAS,32,7.381539394,236.209260608
TP,9,2019-09-19,CROSAG,35,6.440666666666667,225.42333333333335
TP,9,2019-09-19,ACAVIR,2,0.6113333333333333,1.2226666666666666
TP,9,2019-09-19,OENFIL,5,8.946900000000001,44.734500000000004
TP,9,2019-09-19,DESSPP,1,4.89925,4.89925
TP,9,2019-09-19,PYCTEN,5,0.07830793650793652,0.39153968253968263
TP,9,2019-09-19,ERISPP,3,0.03275,0.09825
TP,9,2019-09-19,CARFES,2,0.8268,1.6536
TP,9,2019-09-19,SETPAR,1,1.582214433333333,1.582214433333333
TP,8,2019-09-19,CHAFAS,3,7.381539394,22.144618182
TP,8,2019-09-19,CARBUS,1,2.4875442857142858,2.4875442857142858
TP,8,2019-09-19,ERISPP,7,0.03275,0.22925
TP,8,2019-09-19,POLSPP,1,0.3775,0.3775
TP,8,2019-09-19,UNKFRB57,1,,
TP,6,2019-09-19,VERSPP,1,1.0889,1.0889
TP,6,2019-09-19,SORNUT,1,1.9083801666666669,1.9083801666666669
TP,6,2019-09-19,ERISPP,1,0.03275,0.03275
TP,7,2019-09-19,RUDHIR,8,0.4013691482916667,3.2109531863333336
TP,7,2019-09-19,SCHSCO,1,1.2507505000476191,1.2507505000476191
TP,7,2019-09-19,SORNUT,1,1.9083801666666669,1.9083801666666669
TP,7,2019-09-19,CERSPP,8,0.1108952380952381,0.8871619047619048
TP,10,2019-09-19,SORNUT,2,1.9083801666666669,3.8167603333333338
TP,10,2019-09-19,DICLAN,2,0.2403836666666667,0.4807673333333334
TP,10,2019-09-19,CROSAG,13,6.440666666666667,83.72866666666667
TP,10,2019-09-19,PYCTEN,8,0.07830793650793652,0.6264634920634922
TP,10,2019-09-19,CHAFAS,3,7.381539394,22.144618182
TP,10,2019-09-19,SETPAR,3,1.582214433333333,4.746643299999999
TP,5,2019-09-19,PYCTEN,6,0.07830793650793652,0.4698476190476191
TP,5,2019-09-19,CERSPP,1,0.1108952380952381,0.1108952380952381
TP,5,2019-09-19,ACAVIR,2,0.6113333333333333,1.2226666666666666
TP,5,2019-09-19,CARFES,2,0.8268,1.6536
TP,5,2019-09-19,POAPRA,1,0.2459279172857143,0.2459279172857143
TP,5,2019-09-19,DESSPP,2,4.89925,9.7985
PFCA 1,6,2019-10-03,DIGISC,577,0.7629692333333333,440.23324763333335
PFCA 1,6,2019-10-03,ERISPP,37,0.03275,1.21175
PFCA 1,6,2019-10-03,EUPSPP,85,0.6856395833333334,58.27936458333334
PFCA 1,6,2019-10-03,PENDIG,21,0.26892472222222236,5.647419166666669
PFCA 1,6,2019-10-03,VEROSP,2,0.102,0.204
PFCA 1,6,2019-10-03,ACAVIR,3,0.6113333333333333,1.8339999999999999
PFCA 1,6,2019-10-03,CORLAN,1,1.3795757576666672,1.3795757576666672
PFCA 1,6,2019-10-03,AMBART,2,3.30768,6.61536
PFCA 1,6,2019-10-03,MELSPP,1,2.322282,2.322282
PFCA 1,6,2019-10-03,SCHSCO,5,1.2507505000476191,6.253752500238096
PFCA 1,6,2019-10-03,SETSPP,193,1.3855,267.4015
PFCA 1,6,2019-10-03,CIRALT,1,4.2906,4.2906
PFCA 1,2,2019-10-03,PENDIG,347,0.26892472222222236,93.31687861111116
PFCA 1,2,2019-10-03,DIGISC,37,0.7629692333333333,28.229861633333332
PFCA 1,2,2019-10-03,KUMSPP,9,1.6195276362083333,14.575748725875
PFCA 1,2,2019-10-03,ACAVIR,2,0.6113333333333333,1.2226666666666666
PFCA 1,2,2019-10-03,SETSPP,36,1.3855,49.878
PFCA 1,2,2019-10-03,CHAFAS,12,7.381539394,88.578472728
PFCA 1,2,2019-10-03,RUDHIR,2,0.4013691482916667,0.8027382965833334
PFCA 1,2,2019-10-03,SOLALT,2,0.08345833333333333,0.16691666666666666
PFCA 2,6,2019-10-03,PYCTEN,114,0.07830793650793652,8.927104761904763
PFCA 2,6,2019-10-03,PENDIG,3,0.26892472222222236,0.806774166666667
PFCA 2,6,2019-10-03,DIGISC,2,0.7629692333333333,1.5259384666666667
PFCA 2,6,2019-10-03,FESPAR,3,1.0607,3.1821
PFCA 2,6,2019-10-03,MELSPP,39,2.322282,90.568998
PFCA 2,6,2019-10-03,SCHSCO,6,1.2507505000476191,7.504503000285714
PFCA 2,6,2019-10-03,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 2,6,2019-10-03,SETSPP,8,1.3855,11.084
PFCA 2,4,2019-10-03,DIGISC,15,0.7629692333333333,11.4445385
PFCA 2,4,2019-10-03,MONFIS,17,0.3551962352499999,6.038335999249998
PFCA 2,4,2019-10-03,ERASPE,8,0.07540000000000001,0.6032000000000001
PFCA 2,4,2019-10-03,PENDIG,22,0.26892472222222236,5.916343888888892
PFCA 2,4,2019-10-03,SETSPP,8,1.3855,11.084
PFCA 2,4,2019-10-03,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 2,4,2019-10-03,PYCTEN,32,0.07830793650793652,2.5058539682539687
PFCA 2,4,2019-10-03,HELMOL,1,4.022819047666667,4.022819047666667
PFCA 2,4,2019-10-03,AMBART,1,3.30768,3.30768
PFCA 2,4,2019-10-03,SCHSCO,45,1.2507505000476191,56.28377250214286
PFCA 1,1,2019-10-03,SETSPP,55,1.3855,76.2025
PFCA 1,1,2019-10-03,CHAFAS,95,7.381539394,701.2462424299999
PFCA 1,1,2019-10-03,ACAVIR,9,0.6113333333333333,5.502
PFCA 1,1,2019-10-03,AMBART,3,3.30768,9.92304
PFCA 1,1,2019-10-03,ERIVIL,1,1.1196,1.1196
PFCA 1,1,2019-10-03,ERISPP,3,0.03275,0.09825
PFCA 2,9,2019-10-03,RATPIN,5,0.8603238096666666,4.3016190483333325
PFCA 2,9,2019-10-03,MELSPP,9,2.322282,20.900538
PFCA 2,9,2019-10-03,PENDIG,10,0.26892472222222236,2.6892472222222237
PFCA 2,9,2019-10-03,PYCTEN,47,0.07830793650793652,3.6804730158730163
PFCA 2,9,2019-10-03,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 2,9,2019-10-03,SETSPP,29,1.3855,40.1795
PFCA 2,9,2019-10-03,SORNUT,1,1.9083801666666669,1.9083801666666669
PFCA 2,9,2019-10-03,DIGISC,6,0.7629692333333333,4.5778154
PFCA 2,9,2019-10-03,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 2,3,2019-10-03,RUDSUB,14,0.9408,13.171199999999999
PFCA 2,3,2019-10-03,PENDIG,167,0.26892472222222236,44.910428611111136
PFCA 2,3,2019-10-03,ACAVIR,1,0.6113333333333333,0.6113333333333333
PFCA 2,3,2019-10-03,BIDARI,4,2.101,8.404
PFCA 2,3,2019-10-03,VEROSP,1,0.102,0.102
PFCA 2,3,2019-10-03,DIGISC,163,0.7629692333333333,124.36398503333334
PFCA 2,3,2019-10-03,RUDHIR,84,0.4013691482916667,33.7150084565
PFCA 2,3,2019-10-03,RATPIN,12,0.8603238096666666,10.323885716
PFCA 2,3,2019-10-03,FESPAR,1,1.0607,1.0607
PFCA 2,3,2019-10-03,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 2,3,2019-10-03,MONFIS,21,0.3551962352499999,7.459120940249997
PFCA 2,3,2019-10-03,CORLAN,1,1.3795757576666672,1.3795757576666672
PFCA 2,3,2019-10-03,SORNUT,10,1.9083801666666669,19.08380166666667
PFCA 2,3,2019-10-03,EUPSPP,51,0.6856395833333334,34.96761875000001
PFCA 2,3,2019-10-03,PLAVIR,2,0.3989142857142857,0.7978285714285714
PFCA 2,3,2019-10-03,PYCTEN,4,0.07830793650793652,0.3132317460317461
PFCA 2,3,2019-10-03,SETSPP,35,1.3855,48.4925
PFCA 2,3,2019-10-03,LESCUN,6,1.676333333333333,10.057999999999998
PFCA 2,3,2019-10-03,LESCAP,12,2.77058860575,33.247063269
PFCA 2,3,2019-10-03,LESVIR,4,1.914,7.656
TP,10,2019-10-03,FESPAR,1,1.0607,1.0607
TP,10,2019-10-03,SOLALT,5,0.08345833333333333,0.4172916666666666
TP,10,2019-10-03,VERSPP,2,1.0889,2.1778
TP,10,2019-10-03,OENFIL,1,8.946900000000001,8.946900000000001
TP,10,2019-10-03,SETPAR,1,1.582214433333333,1.582214433333333
TP,10,2019-10-03,CHAFAS,9,7.381539394,66.43385454599999
TP,10,2019-10-03,CROSAG,5,6.440666666666667,32.20333333333333
TP,10,2019-10-03,PYCTEN,66,0.07830793650793652,5.168323809523811
PFCA 3,2,2019-10-03,ERYYUC,2,3.903582083333333,7.807164166666666
PFCA 3,2,2019-10-03,CYPECH,1,0.379847619047619,0.379847619047619
PFCA 3,2,2019-10-03,RUDHIR,1,0.4013691482916667,0.4013691482916667
PFCA 3,2,2019-10-03,SCHSCO,2,1.2507505000476191,2.5015010000952382
PFCA 3,2,2019-10-03,UNKFRB65,1,,
PFCA 3,2,2019-10-03,CYPACU,7,0.06564,0.45948
PFCA 3,2,2019-10-03,CONCAN,1,0.05584311111111111,0.05584311111111111
PFCA 3,2,2019-10-03,SORNUT,18,1.9083801666666669,34.350843000000005
PFCA 3,2,2019-10-03,PYCTEN,11,0.07830793650793652,0.8613873015873017
TP,2,2019-10-03,DESSPP,21,4.89925,102.88425000000001
TP,2,2019-10-03,ANDGER,2,2.256351194444445,4.51270238888889
TP,2,2019-10-03,PYCTEN,288,0.07830793650793652,22.55268571428572
TP,2,2019-10-03,HELMOL,13,4.022819047666667,52.29664761966667
TP,2,2019-10-03,CHAFAS,5,7.381539394,36.907696969999996
TP,2,2019-10-03,SORNUT,13,1.9083801666666669,24.808942166666668
PFCA 2,7,2019-10-03,CONCAN,3,0.05584311111111111,0.1675293333333333
PFCA 2,7,2019-10-03,PYCPIL,2,0.12000000000000001,0.24000000000000002
PFCA 2,7,2019-10-03,POAPRA,2,0.2459279172857143,0.4918558345714286
PFCA 2,7,2019-10-03,SORNUT,8,1.9083801666666669,15.267041333333335
PFCA 2,7,2019-10-03,SCHSCO,3,1.2507505000476191,3.752251500142857
PFCA 2,7,2019-10-03,UNKGRA67,1,,
PFCA 2,7,2019-10-03,ECHCRU,1,1.458983333333333,1.458983333333333
PFCA 2,7,2019-10-03,CHAFAS,4,7.381539394,29.526157576
PFCA 2,7,2019-10-03,RATPIN,1,0.8603238096666666,0.8603238096666666
PFCA 2,7,2019-10-03,SETSPP,2,1.3855,2.771
PFCA 2,7,2019-10-03,PYCTEN,2,0.07830793650793652,0.15661587301587304
TP,6,2019-10-03,ACAVIR,1,0.6113333333333333,0.6113333333333333
TP,6,2019-10-03,CONCAN,3,0.05584311111111111,0.1675293333333333
TP,6,2019-10-03,VERSPP,1,1.0889,1.0889
TP,6,2019-10-03,HELMOL,3,4.022819047666667,12.068457143000002
TP,6,2019-10-03,PYCTEN,23,0.07830793650793652,1.80108253968254
TP,6,2019-10-03,SCHSCO,24,1.2507505000476191,30.018012001142857
TP,6,2019-10-03,ERYYUC,1,3.903582083333333,3.903582083333333
PFCA 3,10,2019-10-03,LESCAP,8,2.77058860575,22.164708846
PFCA 3,10,2019-10-03,ERYYUC,9,3.903582083333333,35.13223874999999
PFCA 3,10,2019-10-03,SORNUT,10,1.9083801666666669,19.08380166666667
PFCA 3,10,2019-10-03,MELSPP,1,2.322282,2.322282
PFCA 3,10,2019-10-03,MONFIS,1,0.3551962352499999,0.3551962352499999
PFCA 3,10,2019-10-03,LESVIR,3,1.914,5.742
PFCA 3,10,2019-10-03,TRAOHI,1,3.368574523809524,3.368574523809524
PFCA 1,10,2019-10-03,LEUVUL,1,0.4249313,0.4249313
PFCA 1,10,2019-10-03,VULOCT,1,0.40173333333333333,0.40173333333333333
PFCA 1,10,2019-10-03,KUMSPP,5,1.6195276362083333,8.097638181041667
PFCA 1,10,2019-10-03,ACHMIL,6,0.2219908636428572,1.3319451818571433
PFCA 1,10,2019-10-03,SORNUT,13,1.9083801666666669,24.808942166666668
PFCA 1,10,2019-10-03,RUDSUB,2,0.9408,1.8816
PFCA 1,10,2019-10-03,LESCAP,1,2.77058860575,2.77058860575
PFCA 1,10,2019-10-03,RATPIN,7,0.8603238096666666,6.022266667666666
PFCA 1,10,2019-10-03,RUDHIR,6,0.4013691482916667,2.40821488975
PFCA 1,10,2019-10-03,DIGISC,93,0.7629692333333333,70.9561387
PFCA 1,10,2019-10-03,CHAFAS,120,7.381539394,885.78472728
PFCA 1,10,2019-10-03,SETSPP,53,1.3855,73.4315
TP,4,2019-10-03,AMOCAN,1,2.469646333333333,2.469646333333333
TP,4,2019-10-03,LESCAP,35,2.77058860575,96.97060120125
TP,4,2019-10-03,ANDGER,47,2.256351194444445,106.04850613888891
TP,4,2019-10-03,VERSPP,2,1.0889,2.1778
TP,4,2019-10-03,RUDHIR,4,0.4013691482916667,1.6054765931666668
TP,4,2019-10-03,CIRALT,1,4.2906,4.2906
TP,4,2019-10-03,FESPAR,1,1.0607,1.0607
TP,4,2019-10-03,SETPAR,3,1.582214433333333,4.746643299999999
TP,4,2019-10-03,SCHSCO,12,1.2507505000476191,15.009006000571429
TP,4,2019-10-03,PYCTEN,1,0.07830793650793652,0.07830793650793652
TP,4,2019-10-03,SORNUT,29,1.9083801666666669,55.34302483333334
TP,7,2019-10-03,HELMOL,1,4.022819047666667,4.022819047666667
TP,7,2019-10-03,SORNUT,7,1.9083801666666669,13.358661166666668
TP,7,2019-10-03,LESCAP,2,2.77058860575,5.5411772115
TP,7,2019-10-03,CIRALT,2,4.2906,8.5812
TP,7,2019-10-03,VERSPP,10,1.0889,10.889
TP,7,2019-10-03,OENBIE,15,0.385047878375,5.775718175625
TP,7,2019-10-03,CONCAN,1,0.05584311111111111,0.05584311111111111
TP,7,2019-10-03,RUDHIR,6,0.4013691482916667,2.40821488975
TP,7,2019-10-03,SCHSCO,19,1.2507505000476191,23.764259500904764
TP,7,2019-10-03,ANDGER,4,2.256351194444445,9.02540477777778
TP,7,2019-10-03,PYCTEN,3,0.07830793650793652,0.23492380952380956
TP,7,2019-10-03,ACAVIR,5,0.6113333333333333,3.0566666666666666
TP,7,2019-10-03,POLSPP,1,0.3775,0.3775
TP,7,2019-10-03,SOLALT,31,0.08345833333333333,2.5872083333333333
PFCA 3,5,2019-10-03,SORNUT,29,1.9083801666666669,55.34302483333334
PFCA 3,5,2019-10-03,DESSPP,2,4.89925,9.7985
PFCA 3,5,2019-10-03,SCHSCO,14,1.2507505000476191,17.510507000666667
PFCA 3,5,2019-10-03,ERYYUC,7,3.903582083333333,27.32507458333333
PFCA 3,1,2019-10-03,SORNUT,16,1.9083801666666669,30.53408266666667
PFCA 3,1,2019-10-03,SCHSCO,9,1.2507505000476191,11.256754500428572
PFCA 3,1,2019-10-03,DESSPP,1,4.89925,4.89925
PFCA 3,1,2019-10-03,MELSPP,1,2.322282,2.322282
PFCA 3,1,2019-10-03,RUDHIR,51,0.4013691482916667,20.469826562875003
PFCA 3,1,2019-10-03,STRLEI,1,12.690452,12.690452
